typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","48","BHR","Bahrain","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","569","false","-1","N/A","0","false","0","true","0","false","0","242860","242860","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","50","BGD","Bangladesh","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","-1","N/A","0","false","0","true","0","false","0","11555","11555","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","52","BRB","Barbados","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","212","false","-1","N/A","0","false","0","true","0","false","0","102903","102903","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2109088","false","-1","N/A","0","false","0","true","0","false","0","26550309","26550309","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","60","BMU","Bermuda","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","553","false","-1","N/A","0","false","0","true","0","false","0","68794","68794","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","13180","false","-1","N/A","0","false","0","true","0","false","0","1655535","1655535","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","72","BWA","Botswana","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3200","false","-1","N/A","0","false","0","true","0","false","0","5504","5504","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","55890045","false","-1","N/A","0","false","0","true","0","false","0","725740919","725740919","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","84","BLZ","Belize","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","-1","N/A","0","false","0","true","0","false","0","2916","2916","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","86","IOT","Br. Indian Ocean Terr.","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","108","false","-1","N/A","0","false","0","true","0","false","0","65408","65408","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11","false","-1","N/A","0","false","0","true","0","false","0","16208","16208","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","96","BRN","Brunei Darussalam","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1994","false","-1","N/A","0","false","0","true","0","false","0","47122","47122","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","100","BGR","Bulgaria","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","294082","false","-1","N/A","0","false","0","true","0","false","0","15037433","15037433","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","104","MMR","Myanmar","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1000","false","-1","N/A","0","false","0","true","0","false","0","4400","4400","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","112","BLR","Belarus","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","28570","false","-1","N/A","0","false","0","true","0","false","0","139764","139764","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","116","KHM","Cambodia","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3588","false","-1","N/A","0","false","0","true","0","false","0","408000","408000","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","120","CMR","Cameroon","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A","0","false","0","true","0","false","0","3000","3000","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","104160809","false","-1","N/A","0","false","0","true","0","false","0","1127119906","1127119906","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","171","false","-1","N/A","0","false","0","true","0","false","0","138412","138412","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","140","CAF","Central African Rep.","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2500","false","-1","N/A","0","false","0","true","0","false","0","12365","12365","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","144","LKA","Sri Lanka","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","441435","false","-1","N/A","0","false","0","true","0","false","0","426493","426493","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","152","CHL","Chile","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1935929","false","-1","N/A","0","false","0","true","0","false","0","13256951","13256951","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","359844096","false","-1","N/A","0","false","0","true","0","false","0","3929473074","3929473074","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","170","COL","Colombia","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9893809","false","-1","N/A","0","false","0","true","0","false","0","8727792","8727792","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","178","COG","Congo","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8","false","-1","N/A","0","false","0","true","0","false","0","39024","39024","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6","false","-1","N/A","0","false","0","true","0","false","0","36463","36463","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","188","CRI","Costa Rica","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2880628","false","-1","N/A","0","false","0","true","0","false","0","27114358","27114358","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","191","HRV","Croatia","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","30512","false","-1","N/A","0","false","0","true","0","false","0","135298","135298","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","196","CYP","Cyprus","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1094","false","-1","N/A","0","false","0","true","0","false","0","132596","132596","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","778809","false","-1","N/A","0","false","0","true","0","false","0","17393781","17393781","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","208","DNK","Denmark","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","240601","false","-1","N/A","0","false","0","true","0","false","0","3213833","3213833","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","212","DMA","Dominica","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","10","false","-1","N/A","0","false","0","true","0","false","0","13513","13513","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","214","DOM","Dominican Rep.","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","121538","false","-1","N/A","0","false","0","true","0","false","0","939042","939042","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2751401","false","-1","N/A","0","false","0","true","0","false","0","5188359","5188359","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","222","SLV","El Salvador","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","56779","false","-1","N/A","0","false","0","true","0","false","0","1482755","1482755","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","231","ETH","Ethiopia","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A","0","false","0","true","0","false","0","2995","2995","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","233","EST","Estonia","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","116673","false","-1","N/A","0","false","0","true","0","false","0","3121968","3121968","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","242","FJI","Fiji","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","13212","false","-1","N/A","0","false","0","true","0","false","0","81242","81242","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","246","FIN","Finland","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","230420","false","-1","N/A","0","false","0","true","0","false","0","5425063","5425063","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","251","FRA","France","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","16302772","false","-1","N/A","0","false","0","true","0","false","0","61569087","61569087","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","258","PYF","French Polynesia","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","238","false","-1","N/A","0","false","0","true","0","false","0","47981","47981","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","268","GEO","Georgia","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","225","false","-1","N/A","0","false","0","true","0","false","0","33776","33776","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","16516416","false","-1","N/A","0","false","0","true","0","false","0","636152886","636152886","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1903","false","-1","N/A","0","false","0","true","0","false","0","76103","76103","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","300","GRC","Greece","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","79601","false","-1","N/A","0","false","0","true","0","false","0","1912791","1912791","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","308","GRD","Grenada","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","132","false","-1","N/A","0","false","0","true","0","false","0","177851","177851","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","320","GTM","Guatemala","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","143269","false","-1","N/A","0","false","0","true","0","false","0","1126884","1126884","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","328","GUY","Guyana","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","380","false","-1","N/A","0","false","0","true","0","false","0","41433","41433","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","332","HTI","Haiti","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","136","false","-1","N/A","0","false","0","true","0","false","0","14647","14647","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","340","HND","Honduras","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","106897","false","-1","N/A","0","false","0","true","0","false","0","398864","398864","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","91480352","false","-1","N/A","0","false","0","true","0","false","0","569799627","569799627","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","607641","false","-1","N/A","0","false","0","true","0","false","0","13322813","13322813","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","352","ISL","Iceland","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4451","false","-1","N/A","0","false","0","true","0","false","0","344765","344765","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","108679","false","-1","N/A","0","false","0","true","0","false","0","2636571","2636571","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","368","IRQ","Iraq","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3620","false","-1","N/A","0","false","0","true","0","false","0","163550","163550","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","38597230","false","-1","N/A","0","false","0","true","0","false","0","77482869","77482869","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","376","ISR","Israel","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2397814","false","-1","N/A","0","false","0","true","0","false","0","103337749","103337749","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","878595","false","-1","N/A","0","false","0","true","0","false","0","13290950","13290950","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","388","JAM","Jamaica","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3942","false","-1","N/A","0","false","0","true","0","false","0","364400","364400","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","70579975","false","-1","N/A","0","false","0","true","0","false","0","195801186","195801186","4","true","false",
