year,hs4,mfn_adval_hs4,mfn_spec_q1_hs4,mfn_other_hs4,has_additional_duty_hs4,sector
2015,2609,0.0,0.0,0.0,0,other
2015,2610,0.0,0.0,0.0,0,other
2015,2611,0.0,0.1875,0.0,0,other
2015,2612,0.0,0.0,0.0,0,other
2015,2613,0.009,0.153,0.0,0,other
2015,2614,0.0,0.0,0.0,0,other
2015,2615,0.0,0.0,0.0,0,other
2015,2616,9999.999999,9999.999999,9999.999999,0,other
2015,2617,0.0,0.0,0.0,0,other
2015,2618,0.0,0.0,0.0,0,other
2015,2619,0.0,0.0,0.0,0,other
2015,2620,625.0054999375,625.0109999375,624.9999999375,0,other
2015,2621,0.0,0.0,0.0,0,other
2015,2701,0.0,0.0,0.0,0,other
2015,2702,0.0,0.0,0.0,0,other
2015,2703,0.0,0.0,0.0,0,other
2015,2704,0.0,0.0,0.0,0,other
2015,2705,0.0,0.0,0.0,0,other
2015,2706,0.0,0.0,0.0,0,other
2015,2707,0.01423076923076923,0.0036153846153846154,0.0,0,other
2015,2708,0.0,0.0,0.0,0,other
2015,2709,0.0,0.07875,0.0,0,other
2015,2710,0.014666666666666668,0.22311666666666669,0.0,0,other
2015,2711,0.0,0.0,0.0,0,other
2015,2712,0.0,0.0,0.0,0,other
2015,2713,0.0,0.0,0.0,0,other
2015,2714,0.0,0.0,0.0,0,other
2015,2715,0.0,0.0,0.0,0,other
2015,2716,0.0,0.0,0.0,0,other
2015,2801,0.023,0.0,0.0,0,other
2015,2802,0.0,0.0,0.0,0,other
2015,2803,0.0,0.0,0.0,0,other
2015,2804,0.024416666666666666,0.0,0.0,0,other
2015,2805,0.03457142857142857,0.0,0.0,0,other
2015,2806,0.021,0.0,0.0,0,other
2015,2807,0.0,0.0,0.0,0,other
2015,2808,0.0,0.0,0.0,0,other
2015,2809,0.0,0.0,0.0,0,other
2015,2810,0.015,0.0,0.0,0,other
2015,2811,0.019818181818181818,0.0,0.0,0,other
2015,2812,0.024666666666666667,0.0,0.0,0,other
2015,2813,0.0185,0.0,0.0,0,other
2015,2814,0.0,0.0,0.0,0,other
2015,2815,0.00925,0.0,0.0,0,other
2015,2816,0.031,0.0,0.0,0,other
2015,2817,0.0,0.0,0.0,0,other
2015,2818,0.00325,0.0,0.0,0,other
2015,2819,0.037,0.0,0.0,0,other
2015,2820,0.047,0.0,0.0,0,other
2015,2821,0.046,0.0,0.0,0,other
2015,2822,0.001,0.0,0.0,0,other
2015,2823,0.055,0.0,0.0,0,other
2015,2824,0.04175,0.0,0.0,0,other
2015,2825,0.033625,0.0,0.0,0,other
2015,2826,0.02557142857142857,0.0,0.0,0,other
2015,2827,0.03091304347826087,0.0,0.0,0,other
2015,2828,0.0305,0.0,0.0,0,other
2015,2829,0.016833333333333336,0.0,0.0,0,other
2015,2830,0.0252,0.0,0.0,0,other
2015,2831,0.03666666666666667,0.0,0.0,0,other
2015,2832,0.023,0.0,0.0,0,other
2015,2833,0.01976470588235294,0.0,0.0,0,other
2015,2834,0.031142857142857142,0.0,0.0,0,other
2015,2835,0.019666666666666666,0.0,0.0,0,other
2015,2836,0.02323076923076923,0.0,0.0,0,other
2015,2837,0.007,0.0,0.0,0,other
2015,2839,0.020999999999999998,0.0,0.0,0,other
2015,2840,0.0195,0.0,0.0,0,other
2015,2841,0.037642857142857145,0.0,0.0,0,other
2015,2842,0.03366666666666667,0.0,0.0,0,other
2015,2843,0.0432,0.0,0.0,0,other
2015,2844,0.02277777777777778,0.0,0.0,0,other
2015,2845,0.0,0.0,0.0,0,other
2015,2846,0.023,0.0,0.0,0,other
2015,2847,0.037,0.0,0.0,0,other
2015,2848,0.013,0.0,0.0,0,other
2015,2849,0.027714285714285716,0.0,0.0,0,other
2015,2850,0.0392,0.0,0.0,0,other
2015,2852,0.015,0.0,0.0,0,other
2015,2853,0.028,0.0,0.0,0,other
2015,2901,0.0,0.0,0.0,0,other
2015,2902,0.0,0.0,0.0,0,other
2015,2903,0.04055102040816326,0.0,0.0,0,other
2015,2904,0.051416666666666666,0.0,0.0,0,other
2015,2905,0.038914285714285714,0.00014285714285714287,0.0,0,other
2015,2906,0.03691666666666667,0.0,0.0,0,other
2015,2907,0.04335,0.0,0.0,0,other
2015,2908,0.04976190476190476,0.0,0.0,0,other
2015,2909,0.04448387096774194,0.0,0.0,0,other
2015,2910,0.04914285714285714,0.0,0.0,0,other
2015,2911,0.0265,0.0,0.0,0,other
2015,2912,0.044608695652173916,0.0,0.0,0,other
2015,2913,0.03666666666666667,0.0,0.0,0,other
2015,2914,0.03524242424242424,0.0,0.0,0,other
2015,2915,0.0431,0.0,0.0,0,other
2015,2916,0.04721621621621622,0.0,0.0,0,other
