typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20180101","2018","52","2018","276","DEU","Germany","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","224608","false",,"false",,"1383530756.183","1383530756.183","0","false","true",
"C","A","20180101","2018","52","2018","276","DEU","Germany","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","65540.044","true",,"false",,"157188884.979","157188884.979","0","false","true",
"C","A","20180101","2018","52","2018","276","DEU","Germany","X","Export","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","82501.083","true",,"false",,"200037769.139","200037769.139","0","false","true",
"C","A","20180101","2018","52","2018","344","HKG","China, Hong Kong SAR","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true",,"false",,"35695466477.981","35695466477.981","0","true","false",
"C","A","20180101","2018","52","2018","344","HKG","China, Hong Kong SAR","X","Export","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true",,"false",,"784455057.418","784455057.418","0","true","false",
"C","A","20180101","2018","52","2018","392","JPN","Japan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","679196500","false","5","u","679196500","false","0","true","0","false","531551065.387","0","531551065.387","4","true","false",
"C","A","20180101","2018","52","2018","392","JPN","Japan","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1025540","false","5","u","1025540","false","0","true","0","false","1468915.378","0","1468915.378","4","true","false",
"C","A","20180101","2018","52","2018","392","JPN","Japan","M","Import","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","243422687","false","5","u","243422687","false","0","true","0","false","1239235264.801","0","1239235264.801","4","true","false",
"C","A","20180101","2018","52","2018","410","KOR","Rep. of Korea","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","933553.9","false","933553.9","false","0","false","1178516529",,"1178516529","0","true","false",
"C","A","20180101","2018","52","2018","410","KOR","Rep. of Korea","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","26497.56","false","26497.56","false","0","false","117448403",,"117448403","0","true","false",
"C","A","20180101","2018","52","2018","410","KOR","Rep. of Korea","M","Import","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","213579.62","false","213579.62","false","0","false","3032726921",,"3032726921","0","true","false",
"C","A","20180101","2018","52","2018","392","JPN","Japan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1649439690","false","5","u","1649439690","false","0","true","0","false","0","776316041.269","776316041.269","4","true","false",
"C","A","20180101","2018","52","2018","392","JPN","Japan","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","439226825","false","5","u","439226825","false","0","true","0","false","0","384786312.029","384786312.029","4","true","false",
"C","A","20180101","2018","52","2018","392","JPN","Japan","X","Export","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","236208152","false","5","u","236208152","false","0","true","0","false","0","459597537.529","459597537.529","4","true","false",
"C","A","20180101","2018","52","2018","410","KOR","Rep. of Korea","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1754381","false","1754381","false","0","false",,"5666225669","5666225669","0","true","false",
"C","A","20180101","2018","52","2018","410","KOR","Rep. of Korea","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1018960.9","false","1018960.9","false","0","false",,"2205521635","2205521635","0","true","false",
"C","A","20180101","2018","52","2018","410","KOR","Rep. of Korea","X","Export","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","212367.29","false","212367.29","false","0","false",,"1046627843","1046627843","0","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","476612894","false","-1","N/A","0","false","0","true","0","false","1682933492","0","1682933492","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7261814","false","-1","N/A","0","false","0","true","0","false","11720243","0","11720243","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","359844096","false","-1","N/A","0","false","0","true","0","false","0","3929473074","3929473074","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","91480352","false","-1","N/A","0","false","0","true","0","false","0","569799627","569799627","4","true","false",
"C","A","20190101","2019","52","2019","156","CHN","China","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","15695943210","false","5","u","15695943210","false","4309229","false","0","false","12043853205","0","12043853205","0","true","false",
"C","A","20190101","2019","52","2019","156","CHN","China","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","105158488","false","5","u","105158488","false","8606.029","true","0","false","32012239","0","32012239","4","true","false",
"C","A","20190101","2019","52","2019","156","CHN","China","M","Import","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9197723842","false","5","u","9197723842","false","333853.2","true","0","false","11426941537","0","11426941537","4","true","false",
"C","A","20190101","2019","52","2019","156","CHN","China","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","41135751700","false","5","u","41135751700","false","9911358","false","0","false","0","15060175551","15060175551","0","true","false",
"C","A","20190101","2019","52","2019","156","CHN","China","X","Export","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","874755013","false","5","u","874755013","false","521365.489","true","0","false","0","645649515","645649515","4","true","false",
"C","A","20190101","2019","52","2019","276","DEU","Germany","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","738509.466","true","0","false","732567445.863",,"732567445.863","4","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6829.321","true","0","false","11996456.228",,"11996456.228","4","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","M","Import","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1271698.196","true","0","false","1372987729.323",,"1372987729.323","4","false","true",
"C","A","20190101","2019","52","2019","344","HKG","China, Hong Kong SAR","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","15997142000","false","9","1000u","15997142","false",,"true","0","false","12866075863.789",,"12866075863.789","4","true","false",
"C","A","20190101","2019","52","2019","344","HKG","China, Hong Kong SAR","M","Import","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","636968000","false","9","1000u","636968","false",,"true","0","false","857327954.007",,"857327954.007","4","true","false",
"C","A","20190101","2019","52","2019","276","DEU","Germany","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","191269.486","true","0","false",,"1177427528.337","1177427528.337","4","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","53385.074","true","0","false",,"120589270.067","120589270.067","4","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","X","Export","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","72364.583","true","0","false",,"251539461.608","251539461.608","4","false","true",
"C","A","20190101","2019","52","2019","344","HKG","China, Hong Kong SAR","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","24763935000","false","9","1000u","24763935","false",,"true","0","false",,"38825861659.685","38825861659.685","4","true","false",
"C","A","20190101","2019","52","2019","344","HKG","China, Hong Kong SAR","X","Export","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","76104000","false","9","1000u","76104","false",,"true","0","false",,"819115398.891","819115398.891","4","true","false",
"C","A","20190101","2019","52","2019","392","JPN","Japan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","649692940","false","5","u","649692940","false","0","true","0","false","722678447.054","0","722678447.054","4","true","false",
"C","A","20190101","2019","52","2019","392","JPN","Japan","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1213151","false","5","u","1213151","false","0","true","0","false","6939954.603","0","6939954.603","4","true","false",
"C","A","20190101","2019","52","2019","392","JPN","Japan","M","Import","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","222419271","false","5","u","222419271","false","0","true","0","false","1348271527.711","0","1348271527.711","4","true","false",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","794053.9","false","794053.9","false","0","false","974355086",,"974355086","0","true","false",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","35148.68","false","35148.68","false","0","false","118121237",,"118121237","0","true","false",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","M","Import","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","159904.251","true","0","false","2545797990",,"2545797990","4","true","false",
"C","A","20190101","2019","52","2019","392","JPN","Japan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1473297830","false","5","u","1473297830","false","0","true","0","false","0","638906421.663","638906421.663","4","true","false",
"C","A","20190101","2019","52","2019","392","JPN","Japan","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","326669530","false","5","u","326669530","false","0","true","0","false","0","279652608.696","279652608.696","4","true","false",
"C","A","20190101","2019","52","2019","392","JPN","Japan","X","Export","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","215443159","false","5","u","215443159","false","0","true","0","false","0","406401977.12","406401977.12","4","true","false",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1767260","false","1767260","false","0","false",,"6088600267","6088600267","0","true","false",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","918115.3","false","918115.3","false","0","false",,"1947886172","1947886172","0","true","false",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","X","Export","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","188769.02","false","188769.02","false","0","false",,"858395010","858395010","0","true","false",
"C","A","20190101","2019","52","2019","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","240397571","false","-1","N/A","0","false","0","true","0","false","990429979","984839558","990429979","4","true","false",
"C","A","20190101","2019","52","2019","842","USA","USA","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1650611","false","-1","N/A","0","false","0","true","0","false","6679440","6059757","6679440","4","true","false",
"C","A","20190101","2019","52","2019","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","467711908","false","-1","N/A","0","false","0","true","0","false","0","6537396797","6537396797","4","true","false",
"C","A","20190101","2019","52","2019","842","USA","USA","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","65833521","false","-1","N/A","0","false","0","true","0","false","0","559496871","559496871","4","true","false",
"C","A","20200101","2020","52","2020","156","CHN","China","M","Import","156","CHN","China","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","18406399200","false","5","u","18406399200","false","4679413","false","0","false","14188741073","0","14188741073","0","true","false",
"C","A","20200101","2020","52","2020","156","CHN","China","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","90789531","false","5","u","90789531","false","4880.229","true","0","false","17089364","0","17089364","4","true","false",
"C","A","20200101","2020","52","2020","156","CHN","China","M","Import","842","USA","USA","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6325057066","false","5","u","6325057066","false","322683.009","true","0","false","11811372732","0","11811372732","4","true","false",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","854231","Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","40082440710","false","5","u","40082440710","false","9735234","false","0","false","0","16767421028","16767421028","0","true","false",
